EC_No;TA_Taux01;RT_Base01;RT_Montant01;JO_Num;EC_Date;CT_Num;JO_Type
579354;19.0;4815.886;915.02;03;2024-08-09;4110000056;1
579362;19.0;13602.969;2584.563;03;2024-08-09;4110000380;1
579391;19.0;441.94;83.971;03;2024-08-09;4110001263;1
579409;19.0;1567.84;297.89;03;2024-08-09;4110000256;1
579415;19.0;1550.484;294.592;03;2024-08-09;4110000256;1
579438;19.0;4983.537;946.873;03;2024-08-09;4110000066;1
579445;19.0;13840.737;2629.379;02;2024-08-07;1367;2
579543;19.0;2938.682;558.352;10;2024-08-01;4110000532;2
579563;19.0;2937.013;558.032;10;2024-08-01;4110000121;2
579567;19.0;4255.819;808.606;10;2024-08-01;4110000100;2
579569;19.0;5388.693;1023.849;10;2024-08-01;4110000025;2
579613;19.0;2160.0;410.4;02;2024-08-09;1053;2
579615;19.0;7074.55;1344.212;02;2024-08-07;4104;2
579625;19.0;10281.396;1953.851;02;2024-08-08;1348;2
579629;19.0;9819.92;1865.78;02;2024-08-08;1345;2
579689;19.0;947.206;179.969;10;2024-08-02;4110000562;2
579707;19.0;2767.334;525.794;10;2024-08-02;4110000007;2
579769;19.0;2079.926;395.186;10;2024-08-03;4110000036;2
579783;19.0;990.779;188.248;10;2024-08-03;4110000027;2
579931;19.0;2719.606;516.729;03;2024-08-09;4110001437;1
579941;19.0;1675.971;318.433;03;2024-08-09;4110000541;1
579979;19.0;1607.274;305.385;10;2024-08-06;4110000075;2
580003;19.0;1915.966;364.033;10;2024-08-06;4110000526;2
580045;19.0;1910.338;362.964;10;2024-08-06;4110000545;2
580047;19.0;718.503;136.515;10;2024-08-06;4110000427;2
580256;19.0;9131.465;1734.981;03;2024-08-10;4110000022;1
580268;19.0;4863.91;924.144;03;2024-08-10;4110001851;1
580272;19.0;-190.317;-36.16;03;2024-08-10;4110001851;1
580281;19.0;-64.033;-12.166;03;2024-08-10;4110001851;1
580342;19.0;397.075;75.444;03;2024-08-12;4110000344;1
580370;19.0;1070.923;203.475;03;2024-08-12;4110000070;1
580420;19.0;3506.109;666.161;03;2024-08-12;4110000121;1
580426;19.0;-1028.64;-195.442;03;2024-08-12;4110000121;1
580459;19.0;22927.906;4356.306;03;2024-08-12;4110000022;1
580465;19.0;5813.856;1104.633;03;2024-08-12;4110000022;1
580485;19.0;15859.568;3013.318;02;2024-08-12;1098;2
580492;19.0;9187.2;1746.341;01;2024-08-12;1348;0
580496;19.0;22391.04;4254.298;01;2024-08-12;5207;0
580515;19.0;2973.653;564.993;03;2024-08-12;4110001464;1
580529;19.0;2193.275;416.722;03;2024-08-12;4110000066;1
580570;19.0;1527.002;290.13;03;2024-08-13;4110000086;1
580582;19.0;42.689;8.111;03;2024-08-13;4110000440;1
580585;19.0;39.957;7.592;03;2024-08-13;4110000440;1
580592;19.0;13.909;2.643;03;2024-08-13;4110000440;1
580639;19.0;1709.462;324.798;03;2024-08-13;4110002470;1
580675;19.0;1668.015;316.923;03;2024-08-13;4110000470;1
580753;19.0;22391.04;4254.298;02;2024-08-13;5207;2
580771;19.0;1492.413;283.561;03;2024-08-13;4110001247;1
580779;19.0;787.007;149.531;03;2024-08-13;4110000036;1
580822;19.0;3563.509;677.067;03;2024-08-13;4110000353;1
580885;19.0;470.6;89.414;03;2024-08-14;4110000468;1
580891;19.0;2815.283;534.904;03;2024-08-14;4110000560;1
580903;19.0;3297.259;626.482;03;2024-08-14;4110000048;1
580985;19.0;171.44;32.572;03;2024-08-15;4110000551;1
580996;19.0;2627.213;499.171;03;2024-08-15;4110000522;1
581037;19.0;2833.612;538.386;03;2024-08-15;4110000526;1
581059;19.0;3400.476;646.094;03;2024-08-15;4110000022;1
581072;19.0;1277.836;242.79;03;2024-08-15;4110000229;1
581105;19.0;1991.972;378.474;03;2024-08-15;4110000439;1
581115;19.0;2602.131;494.403;03;2024-08-15;4110000052;1
581121;19.0;-43.696;-8.302;03;2024-08-15;4110000052;1
581167;19.0;8893.094;1689.688;03;2024-08-16;4110000038;1
581182;19.0;3061.102;581.609;03;2024-08-16;4110000545;1
581310;19.0;8106.094;1540.157;03;2024-08-16;4110000004;1
581369;19.0;2122.897;403.352;03;2024-08-16;4110000408;1
581412;19.0;1313.66;249.595;03;2024-08-16;4110000562;1
581435;19.0;79157.445;15033.555;02;2024-08-13;1364;2
581476;19.0;-1285.8;-244.302;03;2024-08-16;4110000066;1
581557;19.0;6130.087;1164.718;03;2024-08-17;4110000958;1
581616;19.0;32671.668;6207.932;01;2024-08-17;1343;0
581709;19.0;7209.546;1369.813;03;2024-08-17;4110000203;1
581715;19.0;-7209.546;-1369.813;03;2024-08-17;4110000203;1
581809;19.0;1613.107;306.491;03;2024-08-19;4110000494;1
581813;19.0;1929.786;366.661;03;2024-08-19;4110000282;1
581835;19.0;6825.279;1296.803;03;2024-08-19;4110000080;1
581847;19.0;1250.95;237.682;03;2024-08-19;4110000166;1
581854;19.0;4321.41;821.068;03;2024-08-19;4110000353;1
581862;19.0;-4321.41;-821.068;03;2024-08-19;4110000353;1
581892;19.0;3544.229;673.403;03;2024-08-19;4110000066;1
581913;19.0;973.419;184.95;03;2024-08-19;4110001484;1
581965;19.0;31984.713;6077.326;01;2024-08-19;1343;0
582065;19.0;1713.368;325.541;03;2024-08-19;4110001437;1
582192;19.0;1928.7;366.453;03;2024-08-19;4110000022;1
582220;19.0;1324.278;251.613;03;2024-08-19;4110000366;1
582248;19.0;21.344;4.055;03;2024-08-20;4110000440;1
582327;19.0;49955.21;9464.655;01;2024-08-20;3038;0
582331;19.0;39844.574;7570.469;01;2024-08-20;4036;0
582353;19.0;6127.559;1164.236;03;2024-08-20;4110000407;1
582557;19.0;5940.119;1128.631;03;2024-08-21;4110000213;1
582561;19.0;820.636;155.921;03;2024-08-21;4110000423;1
582565;19.0;-21.344;-4.055;03;2024-08-21;4110000423;1
582630;19.0;1695.715;322.187;03;2024-08-21;4110000414;1
582670;19.0;30996.904;5889.412;02;2024-08-20;1366;2
582672;19.0;9187.2;1746.341;02;2024-08-20;1348;2
582704;19.0;3495.615;664.167;03;2024-08-21;4110000518;1
582731;19.0;1844.808;350.516;03;2024-08-21;4110000468;1
582741;19.0;2160.169;410.432;03;2024-08-21;4110000036;1
582765;19.0;55595.651;10562.996;01;2024-08-21;4104;0
582769;19.0;27856.855;5292.802;01;2024-08-21;4104;0
582773;19.0;90715.844;17236.01;01;2024-08-21;4104;0
582797;19.0;1150.498;218.595;03;2024-08-22;4110000066;1
582810;19.0;879.057;167.021;03;2024-08-22;4110000333;1
582820;19.0;1339.533;254.511;03;2024-08-22;4110000052;1
582826;19.0;3696.878;702.408;03;2024-08-22;4110000439;1
582837;19.0;14999.208;2849.846;03;2024-08-22;4110000273;1
582854;19.0;-428.6;-81.434;03;2024-08-22;4110000066;1
582861;19.0;1747.902;332.101;03;2024-08-22;4110000526;1
582865;19.0;-1747.902;-332.101;03;2024-08-22;4110000526;1
582924;19.0;860.159;163.431;03;2024-08-22;4110001462;1
582933;19.0;15359.243;2918.257;03;2024-08-22;4110000022;1
582949;19.0;600.635;114.121;03;2024-08-22;4110000462;1
582958;19.0;1284.478;244.05;03;2024-08-22;4110001247;1
583324;7.0;2383.26;166.828;05;2024-08-16;4110001643;2
583334;19.0;8893.094;1689.688;05;2024-08-16;4110000038;2
583453;19.0;1883.497;357.866;03;2024-08-23;4110000255;1
583457;19.0;727.959;138.312;03;2024-08-23;4110000025;1
583498;19.0;4537.8;862.182;01;2024-08-23;4036;0
583530;19.0;39844.574;7570.469;07;2024-08-23;4036;2
583671;19.0;958.437;182.103;03;2024-08-23;4110000541;1
583680;19.0;2698.657;512.745;03;2024-08-23;4110000970;1
583693;19.0;1364.008;259.162;03;2024-08-23;4110000407;1
583714;19.0;957.982;182.017;03;2024-08-23;4110000475;1
583727;19.0;679.815;129.169;03;2024-08-23;4110000239;1
583732;19.0;-679.815;-129.169;03;2024-08-23;4110000239;1
583744;19.0;1464.676;278.289;03;2024-08-23;4110000301;1
583779;19.0;15190.936;2886.282;03;2024-08-23;4110000022;1
583783;19.0;2196.465;417.327;03;2024-08-23;4110000022;1
583791;19.0;-168.87;-32.085;03;2024-08-23;4110000022;1
583802;19.0;24946.039;4739.749;03;2024-08-23;4110000022;1
583815;19.0;30489.486;5793.317;01;2024-08-23;1343;0
583890;19.0;5085.676;966.277;03;2024-08-24;4110000264;1
583896;19.0;10035.06;1906.661;03;2024-08-24;4110000403;1
583900;19.0;2456.268;466.693;03;2024-08-24;4110002470;1
583918;19.0;1310.925;249.076;03;2024-08-24;4110000526;1
583946;19.0;11167.249;2121.777;03;2024-08-24;4110001839;1
583952;19.0;2018.885;383.588;03;2024-08-24;4110000353;1
584000;19.0;193.613;36.786;03;2024-08-24;4110000186;1
584065;19.0;3746.246;711.786;03;2024-08-26;4110000294;1
584082;19.0;1764.146;335.193;03;2024-08-26;4110000321;1
584110;19.0;5449.449;1035.399;03;2024-08-26;4110001719;1
584121;19.0;3319.547;630.713;03;2024-08-26;4110000167;1
584125;19.0;1341.095;254.808;03;2024-08-26;4110000167;1
584129;19.0;1431.12;271.913;03;2024-08-26;4110000229;1
584137;19.0;37.815;7.185;03;2024-08-26;4110000440;1
584146;19.0;13.909;2.643;03;2024-08-26;4110000440;1
584149;19.0;3.089;0.587;03;2024-08-26;4110000440;1
584184;19.0;5639.521;1071.509;03;2024-08-26;4110000022;1
584201;19.0;593.481;112.761;03;2024-08-26;4110000551;1
584215;19.0;1221.581;232.101;03;2024-08-26;4110000452;1
584219;19.0;3965.141;753.379;03;2024-08-26;4110000463;1
584230;19.0;96.766;18.386;03;2024-08-26;4110000341;1
584399;19.0;4215.665;800.977;03;2024-08-27;4110001464;1
584403;19.0;-4215.665;-800.977;03;2024-08-27;4110001464;1
584500;19.0;242.495;46.073;03;2024-08-27;4110000582;1
584504;19.0;4503.925;855.746;03;2024-08-27;4110000364;1
584527;19.0;15014.185;2852.711;01;2024-08-27;1366;0
584541;19.0;9951.033;1890.703;01;2024-08-27;1366;0
584548;19.0;5580.429;1060.282;01;2024-08-27;1345;0
584598;19.0;704.258;133.809;03;2024-08-27;4110000085;1
584622;19.0;9457.161;1797.228;07;2024-08-27;4036;2
584640;19.0;118572.699;22528.812;02;2024-08-28;4104;2
584644;19.0;18646.86;3542.84;02;2024-08-26;1345;2
584664;19.0;1024.416;194.64;03;2024-08-28;4110000956;1
584670;19.0;1542.88;293.147;03;2024-08-28;4110000326;1
584674;19.0;1465.867;278.515;03;2024-08-28;4110000266;1
584683;19.0;2622.117;498.2;03;2024-08-28;4110000256;1
584717;19.0;1085.6;206.263;03;2024-08-28;4110000427;1
584728;7.0;4227.477;295.923;03;2024-08-28;4110000121;1
584738;19.0;1892.234;359.524;03;2024-08-28;4110000075;1
584754;19.0;142.44;27.064;03;2024-08-28;4110000440;1
584799;19.0;55595.651;10562.996;02;2024-08-28;4104;2
584868;19.0;31676.483;6018.945;01;2024-08-29;1343;0
584934;19.0;3148.777;598.268;03;2024-08-29;4110000958;1
584947;7.0;13097.989;916.859;03;2024-08-29;4110000017;1
584993;19.0;13.109;2.491;03;2024-08-29;4110000440;1
584996;19.0;987.394;187.605;03;2024-08-29;4110000440;1
585016;19.0;1211.0;230.09;03;2024-08-29;4110001891;1
585049;19.0;1191.3;226.347;03;2024-08-29;4110000267;1
585053;19.0;3194.008;606.861;03;2024-08-29;4110000066;1
585063;19.0;854.836;162.419;03;2024-08-29;4110000959;1
585073;19.0;1436.974;273.025;03;2024-08-29;4110000412;1
585083;19.0;968.064;183.932;03;2024-08-29;4110000363;1
585127;19.0;6269.829;1191.268;03;2024-08-29;4110000022;1
585237;19.0;1394.599;264.974;03;2024-08-30;4110000007;1
585325;19.0;13155.5;2499.5;02;2024-08-29;1345;2
585327;19.0;15014.185;2852.711;02;2024-08-29;1366;2
585366;19.0;2411.762;458.236;03;2024-08-30;4110000249;1
585374;7.0;905.047;63.353;03;2024-08-30;4110000146;1
585396;19.0;-1191.3;-226.347;03;2024-08-30;4110000267;1
585400;19.0;2372.691;450.811;03;2024-08-30;4110000267;1
585416;19.0;3666.878;696.707;03;2024-08-30;4110002667;1
585479;19.0;1367.49;259.823;03;2024-08-30;4110000075;1
585562;19.0;8886.614;1688.456;03;2024-08-31;4110000022;1
585583;19.0;708.02;134.524;03;2024-08-31;4110000346;1
585593;19.0;1285.715;244.285;03;2024-08-31;4110000333;1
585644;19.0;3949.576;750.42;03;2024-09-02;4110000213;1
585654;19.0;2779.468;528.098;03;2024-09-02;4110001437;1
585677;19.0;6263.765;1190.112;03;2024-09-02;4110000080;1
585693;19.0;5197.146;987.458;03;2024-09-02;4110000368;1
585714;19.0;672.627;127.799;03;2024-09-02;4110000562;1
585718;19.0;10776.041;2047.448;03;2024-09-02;4110000407;1
585725;19.0;1329.967;252.694;03;2024-09-02;4110000423;1
585733;19.0;742.68;141.11;03;2024-09-02;4110000397;1
585752;19.0;2063.909;392.142;03;2024-09-02;4110000353;1
585846;19.0;152407.614;28959.121;09;2024-09-03;1343;2
585850;19.0;1017.278;193.283;03;2024-09-03;4110000052;1
585858;19.0;1745.422;331.632;03;2024-09-03;4110000371;1
585882;19.0;5200.379;988.072;03;2024-09-03;4110000258;1
585902;19.0;11849.081;2251.324;03;2024-09-03;4110000342;1
585946;19.0;-13602.969;-2584.563;03;2024-09-03;4110000380;1
585950;19.0;-13037.073;-2477.044;03;2024-09-03;4110000380;1
585963;19.0;13037.073;2477.044;03;2024-09-03;4110000380;1
585967;19.0;13466.966;2558.724;03;2024-09-03;4110000380;1
585971;19.0;12906.734;2452.279;03;2024-09-03;4110000380;1
585981;19.0;24173.702;4593.003;03;2024-09-03;4110001684;1
585989;19.0;26963.635;5123.091;03;2024-09-03;4110001684;1
585994;19.0;25546.533;4853.841;03;2024-09-03;4110001684;1
586002;19.0;48453.907;9206.242;03;2024-09-03;4110001684;1
586007;19.0;49873.713;9476.005;03;2024-09-03;4110001684;1
586020;19.0;26444.526;5024.46;01;2024-09-03;1098;0
586029;19.0;23574.217;4479.371;01;2024-09-03;1343;0
586037;19.0;26303.607;4997.9;01;2024-09-03;1343;0
586064;19.0;1578.186;299.855;03;2024-09-03;4110000462;1
586074;19.0;745.022;141.554;03;2024-09-03;4110000229;1
586081;19.0;2003.526;380.67;03;2024-09-03;4110000406;1
586256;19.0;28908.717;5493.12;01;2024-09-03;1343;0
586295;19.0;703.992;133.758;03;2024-09-03;4110002812;1
586299;19.0;5130.48;974.791;03;2024-09-03;4110000522;1
586307;19.0;10547.815;2004.084;03;2024-09-03;4110001666;1
586319;19.0;2184.756;415.104;03;2024-09-03;4110000121;1
586323;19.0;-43.695;-8.302;03;2024-09-03;4110000121;1
586337;19.0;82.1;15.599;03;2024-09-03;4110000440;1
586343;19.0;-579.536;-110.114;03;2024-09-03;4110000070;1
586349;19.0;579.536;110.114;03;2024-09-03;4110000070;1
586447;19.0;1339.533;254.511;05;2024-08-22;4110000052;2
586455;19.0;950.739;180.641;05;2024-08-23;4110000475;2
586662;19.0;4815.886;915.02;10;2024-08-08;4110000056;2
586838;19.0;2558.435;486.101;10;2024-08-15;4110000052;2
586842;19.0;1277.836;242.79;10;2024-08-15;4110000229;2
586860;19.0;32884.692;6248.091;01;2024-09-03;1098;0
586868;19.0;14205.239;2698.995;01;2024-09-03;1098;0
586882;19.0;7810.475;1483.99;01;2024-09-03;1098;0
586910;19.0;1313.66;249.595;10;2024-08-16;4110000562;2
586926;19.0;8106.094;1540.157;10;2024-08-16;4110000004;2
586960;19.0;6130.087;1164.718;10;2024-08-17;4110000958;2
586984;19.0;1713.368;325.541;10;2024-08-19;4110001437;2
587002;19.0;6825.279;1296.803;10;2024-08-19;4110000080;2
587006;19.0;1250.95;237.682;10;2024-08-19;4110000166;2
587062;19.0;5940.119;1128.631;10;2024-08-21;4110000213;2
587082;19.0;879.057;167.021;10;2024-08-22;4110000333;2
587104;19.0;1364.008;259.162;10;2024-08-23;4110000407;2
587120;19.0;3544.229;673.403;10;2024-08-23;4110000066;2
587156;19.0;5085.676;966.277;10;2024-08-24;4110000264;2
587180;19.0;10035.06;1906.661;10;2024-08-24;4110000403;2
587260;19.0;242.495;46.073;10;2024-08-27;4110000582;2
587304;19.0;1892.234;359.524;10;2024-08-28;4110000075;2
587332;19.0;1394.599;264.974;10;2024-08-29;4110000007;2
587340;19.0;1436.974;273.025;10;2024-08-29;4110000412;2
587344;19.0;854.836;162.419;10;2024-08-29;4110000959;2
587350;19.0;3148.777;598.268;10;2024-08-29;4110000958;2
587370;19.0;1285.715;244.285;10;2024-08-30;4110000333;2
587686;19.0;1203.932;228.749;03;2024-09-04;4110000551;1
587696;19.0;-44.25;-8.408;03;2024-09-04;4110000551;1
587706;19.0;1088.255;206.767;03;2024-09-04;4110000086;1
587714;19.0;3232.109;614.1;03;2024-09-04;4110000230;1
587718;19.0;-346.637;-65.861;03;2024-09-04;4110000086;1
587726;19.0;-2785.9;-529.321;03;2024-09-04;4110001684;1
587729;19.0;3053.44;580.154;03;2024-09-04;4110001684;1
587732;19.0;-48453.907;-9206.242;03;2024-09-04;4110001684;1
587749;19.0;32884.692;6248.091;02;2024-09-04;1098;2
587751;19.0;22015.714;4182.985;02;2024-09-04;1098;2
587753;19.0;26444.526;5024.46;02;2024-09-04;1098;2
587768;19.0;27.817;5.285;03;2024-09-04;4110000440;1
587776;19.0;-25546.533;-4853.841;03;2024-09-04;4110001684;1
587783;19.0;-24173.702;-4593.003;03;2024-09-04;4110001684;1
587787;19.0;23574.32;4479.121;03;2024-09-04;4110001684;1
587791;19.0;-26963.635;-5123.091;03;2024-09-04;4110001684;1
587796;19.0;26303.526;4997.67;03;2024-09-04;4110001684;1
587801;19.0;2870.169;545.335;03;2024-09-04;4110000386;1
587861;19.0;26566.785;5047.689;03;2024-09-04;4110001684;1
587866;19.0;2233.708;424.405;03;2024-09-04;4110001247;1
587870;19.0;7855.095;1492.468;03;2024-09-04;4110000289;1
587877;19.0;4803.175;912.604;03;2024-09-04;4110001839;1
587912;19.0;859.624;163.328;03;2024-09-05;4110000371;1
587929;19.0;-1018.372;-193.491;01;2024-09-05;1343;0
587932;19.0;4824.0;916.56;01;2024-09-05;1356;0
587936;19.0;-48453.907;-9206.242;03;2024-09-05;4110001684;1
587963;19.0;49955.21;9464.655;02;2024-09-04;3038;2
587967;19.0;78786.541;14970.391;09;2024-09-04;1343;2
587971;19.0;17752.32;3372.941;02;2024-09-04;1356;2
588038;19.0;731.092;138.908;03;2024-09-05;4110000267;1
588053;19.0;-384.199;-72.998;03;2024-09-05;4110000022;1
588063;19.0;5891.924;1119.465;03;2024-09-05;4110000294;1
588067;19.0;4691.84;891.449;03;2024-09-05;4110000203;1
588087;19.0;802.742;152.52;03;2024-09-05;4110001463;1
588093;19.0;-802.742;-152.52;03;2024-09-05;4110001463;1
588099;19.0;1437.0;273.03;03;2024-09-05;4110000258;1
588173;19.0;48816.84;9275.2;03;2024-09-05;4110001684;1
588399;19.0;1658.128;315.045;03;2024-09-06;4110000048;1
588413;19.0;21.344;4.055;03;2024-09-06;4110000440;1
588419;19.0;-38.317;-7.28;03;2024-09-06;4110000258;1
588435;19.0;1194.746;227.003;03;2024-09-06;4110000414;1
588453;19.0;-49873.713;-9476.005;03;2024-09-06;4110001684;1
