DO_Piece;DR_Montant;DR_Regle;DR_ModeReg
MF2300623;0.0;0;1
MF2300624;0.0;0;1
MF2300624;0.0;0;1
MF2300624;0.0;0;1
MF2300624;0.0;0;2
MF2300624;0.0;0;1
MF2300624;0.0;0;1
MF2300624;0.0;0;1
MF2300624;0.0;0;1
MF2300625;0.0;0;2
MFR023001;0.0;0;2
MF2300625;0.0;0;2
MFR023001;0.0;0;2
MF2300625;0.0;0;2
MF2300625;0.0;0;2
MF2300625;0.0;0;1
MF2300625;0.0;0;1
MF2300625;0.0;0;1
MF2300626;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300628;0.0;0;1
MF2300628;0.0;0;1
MF2300627;0.0;0;2
MF2300627;0.0;0;1
MF2300627;0.0;0;2
MFR023001;0.0;0;1
MF2300628;0.0;0;1
MF2300628;0.0;0;1
MF2300628;0.0;0;1
MF2300628;0.0;0;1
MF2300628;0.0;0;1
MF2300628;0.0;0;2
MF2300629;0.0;0;1
MF2300628;0.0;0;1
MFR023001;0.0;0;2
MF2300628;0.0;0;1
MFR023001;0.0;0;1
MF2300629;0.0;0;1
MFR023001;0.0;0;1
MF2300629;0.0;0;2
MF2300629;0.0;0;1
MF2300629;0.0;0;1
MF2300629;0.0;0;1
MF2300629;0.0;0;2
MF2300629;0.0;0;2
MF2300629;0.0;0;1
MF2300629;0.0;0;2
MF2300629;0.0;0;1
MF2300629;0.0;0;1
MF2300630;0.0;0;1
MF2300629;0.0;0;2
MF2300629;0.0;0;1
MF2300629;0.0;0;2
MF2300629;0.0;0;1
MF2300630;0.0;0;1
MF2300630;0.0;0;2
MF2300629;0.0;0;1
MF2300630;0.0;0;2
MF2300630;0.0;0;2
MF2300630;0.0;0;2
MF2300630;0.0;0;2
MF2300630;0.0;0;1
MF2300630;0.0;0;1
MF2300630;0.0;0;2
MF2300630;0.0;0;1
MF2300630;0.0;0;1
MF2300630;0.0;0;1
MF2300630;0.0;0;1
MF2300631;0.0;0;1
MF2300631;0.0;0;2
MF2300631;0.0;0;1
MF2300631;0.0;0;1
MF2300631;0.0;0;2
MF2300631;0.0;0;1
MF2300631;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF2300631;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF2300631;0.0;0;1
MF2300629;0.0;0;1
MF2300630;0.0;0;2
MF2300630;0.0;0;1
MF2300631;0.0;0;1
MFR023001;0.0;0;1
MF2300631;0.0;0;1
MF2300631;0.0;0;1
MF2300631;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF2300628;0.0;0;2
MF2300631;0.0;0;1
MF2300631;0.0;0;1
MFR023001;0.0;0;2
MF2300631;0.0;0;2
MF2300631;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;1
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;1
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;1
MF2300633;0.0;0;1
MF2300633;0.0;0;2
MF2300633;0.0;0;2
MF2300633;0.0;0;1
MF2300633;0.0;0;1
MF2300633;0.0;0;1
MF2300633;0.0;0;1
MF2300633;0.0;0;2
MF2300633;0.0;0;2
MF2300633;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;2
MF2300631;0.0;0;2
MF2300631;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;1
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;1
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;1
MF2300633;0.0;0;1
MF2300633;0.0;0;2
MF2300633;0.0;0;1
MF2300633;0.0;0;1
MF2300633;0.0;0;1
MF2300633;0.0;0;1
MF2300633;0.0;0;2
MF2300633;0.0;0;2
MF2300633;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;2
MF2300634;0.0;0;2
MF2300634;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;2
MF2300635;0.0;0;2
MF2300635;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;2
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;2
MF2300634;0.0;0;2
MF2300634;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;2
MF2300635;0.0;0;2
MF2300635;0.0;0;1
MF2300636;0.0;0;2
MF2300636;0.0;0;1
MFR023001;0.0;0;1
MF2300633;0.0;0;2
MF2300633;0.0;0;2
MF2300636;0.0;0;1
MF2300636;0.0;0;1
MF2300636;0.0;0;1
MF2300636;0.0;0;1
MF2300636;0.0;0;1
MF2300636;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF2300631;0.0;0;2
MF2300632;0.0;0;2
MF2300632;0.0;0;1
MF2300632;0.0;0;2
MF2300632;0.0;0;2
MF2300633;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;1
MF2300634;0.0;0;2
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300635;0.0;0;1
MF2300636;0.0;0;2
MF2300636;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300631;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300636;0.0;0;1
MF2300636;0.0;0;1
MF2300636;0.0;0;1
MF2300636;0.0;0;1
MF2300636;0.0;0;2
MF2300636;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF2300636;0.0;0;2
MF2300637;0.0;0;1
MF2300637;0.0;0;2
MF2300637;0.0;0;2
MF2300637;0.0;0;2
MF2300637;0.0;0;2
MF2300637;0.0;0;2
MF2300637;0.0;0;2
MF2300637;0.0;0;2
MF2300637;0.0;0;1
MF2300637;0.0;0;1
MF2300638;0.0;0;1
MF2300638;0.0;0;1
MF2300638;0.0;0;2
MF2300638;0.0;0;2
MF2300638;0.0;0;2
MF2300638;0.0;0;2
MF2300638;0.0;0;1
MF2300638;0.0;0;1
MF2300638;0.0;0;1
MF2300638;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300639;0.0;0;1
MF2300640;0.0;0;1
MFR023001;0.0;0;1
MF2300640;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;2
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300640;0.0;0;1
MF2300640;0.0;0;2
MF2300640;0.0;0;2
MF2300640;0.0;0;2
MFR023001;0.0;0;1
MF2300640;0.0;0;1
MF2300640;0.0;0;1
MF2300640;0.0;0;2
MF2300640;0.0;0;1
MF2300641;0.0;0;2
MF2300641;0.0;0;1
MF2300641;0.0;0;1
MF2300641;0.0;0;1
MF2300641;0.0;0;1
MF2300641;0.0;0;1
MF2300641;0.0;0;1
MF2300641;0.0;0;1
MF2300641;0.0;0;1
MF2300641;0.0;0;1
MF2300642;0.0;0;1
MF2300642;0.0;0;1
MF2300642;0.0;0;1
MF2300642;0.0;0;1
MF2300642;0.0;0;1
MF2300642;0.0;0;1
MF2300642;0.0;0;2
MF2300642;0.0;0;2
MF2300642;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300642;0.0;0;1
MFR023001;0.0;0;2
MF2300643;0.0;0;1
MF2300643;0.0;0;1
MFR023001;0.0;0;1
MF2300643;0.0;0;2
MF2300643;0.0;0;2
MF2300643;0.0;0;1
MFR023001;0.0;0;1
MF2300643;0.0;0;1
MF2300643;0.0;0;1
MF2300643;0.0;0;1
MF2300643;0.0;0;1
MF2300643;0.0;0;1
MF2300644;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300644;0.0;0;2
MF2300644;0.0;0;1
MF2300644;0.0;0;1
MF2300644;0.0;0;2
MF2300644;0.0;0;1
MFR023001;0.0;0;1
MF2300644;0.0;0;2
MF2300644;0.0;0;2
MF2300644;0.0;0;2
MF2300644;0.0;0;2
MF2300645;0.0;0;2
MF2300645;0.0;0;1
MF2300645;0.0;0;1
MF2300645;0.0;0;2
MF2300645;0.0;0;2
MF2300645;0.0;0;2
MF2300645;0.0;0;1
MF2300645;0.0;0;1
MF2300645;0.0;0;1
MF2300645;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300646;0.0;0;1
MF2300647;0.0;0;1
MF2300647;0.0;0;2
MF2300647;0.0;0;2
MF2300647;0.0;0;2
MF2300647;0.0;0;1
MF2300647;0.0;0;1
MF2300647;0.0;0;1
MF2300647;0.0;0;1
MF2300647;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300644;0.0;0;2
MF2300644;0.0;0;2
MF2300645;0.0;0;1
MF2300645;0.0;0;2
MF2300647;0.0;0;2
MF2300647;0.0;0;2
MF2300647;0.0;0;1
MF2300647;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF2300647;0.0;0;1
MFR023001;0.0;0;1
MF2300647;0.0;0;1
MF2300648;0.0;0;2
MF2300648;0.0;0;1
MF2300648;0.0;0;1
MF2300648;0.0;0;2
MF2300648;0.0;0;1
MF2300648;0.0;0;1
MF2300648;0.0;0;1
MF2300648;0.0;0;1
MF2300648;0.0;0;1
MF2300648;0.0;0;1
MF2300649;0.0;0;1
MF2300649;0.0;0;1
MF2300649;0.0;0;1
MF2300649;0.0;0;1
MF2300649;0.0;0;1
MF2300649;0.0;0;2
MF2300649;0.0;0;1
MF2300649;0.0;0;1
MF2300649;0.0;0;1
MF2300649;0.0;0;1
MF2300650;0.0;0;1
MF2300650;0.0;0;1
MF2300650;0.0;0;1
MF2300650;0.0;0;1
MF2300650;0.0;0;1
MF2300650;0.0;0;1
MFR023001;0.0;0;1
MF2300644;0.0;0;2
MFR023001;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;1
MF2300651;0.0;0;1
MF2300651;0.0;0;2
MF2300651;0.0;0;1
MF2300651;0.0;0;2
MF2300651;0.0;0;2
MF2300651;0.0;0;1
MF2300651;0.0;0;1
MF2300651;0.0;0;1
MF2300651;0.0;0;1
MF2300651;0.0;0;1
MF2300652;0.0;0;2
MF2300652;0.0;0;1
MF2300645;0.0;0;2
MFR023001;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;2
MF2300650;0.0;0;1
MF2300650;0.0;0;1
MF2300652;0.0;0;2
MF2300652;0.0;0;2
MF2300652;0.0;0;1
MF2300652;0.0;0;2
MF2300652;0.0;0;1
MF2300652;0.0;0;1
MF2300636;0.0;0;1
MFR023001;0.0;0;1
MF2300648;0.0;0;1
MF2300648;0.0;0;1
MF2300649;0.0;0;1
MF2300649;0.0;0;1
MF2300650;0.0;0;1
MF2300651;0.0;0;1
MF2300651;0.0;0;1
MF2300652;0.0;0;1
MF2300652;0.0;0;1
MF2300652;0.0;0;1
MF2300653;0.0;0;2
MF2300653;0.0;0;2
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MFR023001;0.0;0;2
MF2300653;0.0;0;2
MF2300653;0.0;0;2
MF2300653;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;2
MF2300654;0.0;0;2
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MFR023001;0.0;0;1
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;1
MF2300655;0.0;0;1
MF2300656;0.0;0;1
MF2300656;0.0;0;2
MF2300656;0.0;0;2
MF2300656;0.0;0;2
MF2300656;0.0;0;2
MF2300656;0.0;0;1
MF2300656;0.0;0;1
MF2300652;0.0;0;1
MF2300652;0.0;0;1
MF2300653;0.0;0;2
MF2300653;0.0;0;2
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MFR023001;0.0;0;2
MF2300653;0.0;0;2
MF2300653;0.0;0;2
MF2300653;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300654;0.0;0;2
MF2300654;0.0;0;2
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;1
MF2300655;0.0;0;1
MF2300656;0.0;0;1
MF2300656;0.0;0;2
MF2300656;0.0;0;2
MF2300656;0.0;0;2
MF2300656;0.0;0;2
MF2300656;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MFR023001;0.0;0;1
MF2300656;0.0;0;2
MF2300656;0.0;0;2
MF2300656;0.0;0;1
MF2300656;0.0;0;1
MF2300652;0.0;0;2
MF2300651;0.0;0;2
MF2300653;0.0;0;1
MF2300653;0.0;0;1
MF2300653;0.0;0;2
MF2300654;0.0;0;1
MF2300654;0.0;0;1
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300655;0.0;0;2
MF2300656;0.0;0;2
MF2300656;0.0;0;2
MFR023001;0.0;0;1
MF2300652;0.0;0;2
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MFR023001;0.0;0;1
MF2300652;0.0;0;2
MFR023001;0.0;0;1
MF2300652;0.0;0;2
MF2300654;0.0;0;1
MF2300656;0.0;0;2
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MFR023001;0.0;0;1
MF2300657;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300657;0.0;0;1
MF2300657;0.0;0;1
MFR023001;0.0;0;2
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300657;0.0;0;1
MF2300658;0.0;0;2
MF2300658;0.0;0;1
MF2300658;0.0;0;2
MF2300658;0.0;0;1
MF2300658;0.0;0;1
MF2300658;0.0;0;2
MF2300658;0.0;0;1
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300659;0.0;0;2
MF2300659;0.0;0;1
MF2300659;0.0;0;2
MF2300659;0.0;0;2
MF2300659;0.0;0;1
MF2300659;0.0;0;1
MF2300659;0.0;0;1
MF2300659;0.0;0;1
MF2300659;0.0;0;2
MF2300659;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300659;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300653;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MF2300660;0.0;0;2
MF2300660;0.0;0;1
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300661;0.0;0;1
MF2300661;0.0;0;2
MF2300661;0.0;0;2
MF2300661;0.0;0;2
MF2300661;0.0;0;2
MF2300661;0.0;0;1
MF2300661;0.0;0;1
MF2300661;0.0;0;1
MF2300661;0.0;0;1
MF2300661;0.0;0;1
MF2300661;0.0;0;2
MF2300661;0.0;0;2
MFR023001;0.0;0;1
MF2300661;0.0;0;2
MF2300661;0.0;0;2
MF2300662;0.0;0;2
MF2300662;0.0;0;1
MF2300662;0.0;0;1
MF2300658;0.0;0;2
MF2300658;0.0;0;2
MF2300662;0.0;0;2
MF2300662;0.0;0;1
MF2300662;0.0;0;1
MF2300662;0.0;0;1
MF2300662;0.0;0;1
MF2300662;0.0;0;1
MF2300662;0.0;0;2
MFR023001;0.0;0;2
MF2300662;0.0;0;1
MF2300662;0.0;0;1
MF2300662;0.0;0;1
MF2300662;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MF2300659;0.0;0;1
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300660;0.0;0;2
MF2300661;0.0;0;2
MF2300661;0.0;0;1
MF2300661;0.0;0;1
MF2300661;0.0;0;2
MFR023001;0.0;0;2
MF2300662;0.0;0;1
MF2300663;0.0;0;1
MFR023001;0.0;0;2
MF2300663;0.0;0;1
MF2300663;0.0;0;2
MF2300658;0.0;0;2
MFR023001;0.0;0;2
MF2300663;0.0;0;1
MF2300663;0.0;0;1
MF2300663;0.0;0;1
MF2300663;0.0;0;1
MF2300663;0.0;0;1
MF2300663;0.0;0;1
MF2300663;0.0;0;2
MF2300663;0.0;0;1
MF2300664;0.0;0;1
MF2300664;0.0;0;2
MF2300664;0.0;0;2
MF2300664;0.0;0;1
MF2300664;0.0;0;1
MF2300664;0.0;0;1
MF2300664;0.0;0;1
MF2300664;0.0;0;1
MF2300664;0.0;0;2
MF2300664;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;2
MF2300666;0.0;0;2
MFR023001;0.0;0;1
MFR023001;0.0;0;1
MFR023001;0.0;0;2
MF2300666;0.0;0;2
MF2300667;0.0;0;1
MF2300663;0.0;0;1
MF2300663;0.0;0;1
MF2300663;0.0;0;1
MF2300664;0.0;0;1
MF2300665;0.0;0;1
MF2300665;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300666;0.0;0;1
MF2300667;0.0;0;1
MF2300667;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
MAV230001;0.0;0;1
MAV230001;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AMR230000;0.0;0;1
AMR230000;0.0;0;1
AMR230000;0.0;0;1
AMR230000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AMR230000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
MAV230001;0.0;0;1
MAV230001;0.0;0;1
MAV230001;0.0;0;1
MAV230001;0.0;0;1
MAV230001;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
AM0000000;0.0;0;1
