RT_Num;CT_Num;DO_Type;DO_Piece;RT_Date;RT_Mode;RT_Montant;RT_Etat;BQ_Num
RF00000331;1032;0;AM23000514;2023-04-15 00:00:00;2;55639.009;2;AMEN BK 2
RF00000332;1032;0;AM23000549;2023-04-15 10:41:00;5;562.01;2;
RF00000333;5097;0;2023-009.712;2023-04-15 00:00:00;2;9980.2;2;AMEN BK 2
RF00000334;AMEN BANK 2;0;;2023-04-15 00:00:00;2;5000.0;0;AMEN BK 2
RF00000335;FEX577;0;FD0003/2023;2023-04-15 00:00:00;4;5771.5;2;AMEN BK 2
RF00000336;FEX577;0;FD0003/2023;2023-04-15 11:48:00;5;178.5;2;
RF00000337;1155;17;AM23000380;2023-04-17 00:00:00;2;125211.795;2;AMEN BK 2
RF00000338;1155;17;AM23000380;2023-04-17 00:00:00;5;629.205;2;
RF00000339;1298;17;AM23000528;2023-04-17 00:00:00;2;21017.7;2;AMEN BK 2
RF00000340;1298;17;AM23000528;2023-04-17 15:53:00;5;212.3;2;
RF00000341;1032;17;AM23000555;2023-04-18 00:00:00;2;116351.847;2;AMEN BK 2
RF00000342;1032;0;AM23000567;2023-04-18 00:00:00;5;1175.271;2;
RF00000345;1032;0;AM23000568;2023-04-19 00:00:00;2;74608.282;2;AMEN BK 2
RF00000346;1032;0;AM23000585;2023-04-19 00:00:00;5;753.619;2;
RF00000347;1032;0;AM23000593;2023-04-19 00:00:00;2;131147.173;2;AMEN BK 2
RF00000348;1032;0;AM23000594;2023-04-19 00:00:00;5;1324.719;2;
RF00000349;FLE0016;17;66033699;2023-04-19 00:00:00;2;764.424;2;AMEN BK 2
RF00000350;FLE0016;17;66033260;2023-04-19 00:00:00;2;2173.945;2;AMEN BK 2
RF00000351;FEX126;17;20498;2023-04-19 00:00:00;2;2190.013;2;AMEN BK 2
RF00000352;FEX126;17;20498;2023-04-19 00:00:00;5;22.121;2;
RF00000353;FEX856;17;FV23031101;2023-04-19 00:00:00;2;831.184;2;AMEN BK 2
RF00000354;5097;0;2023-010.251;2023-04-19 00:00:00;2;9980.2;2;AMEN BK 2
RF00000355;1032;17;AM23000581;2023-04-20 00:00:00;2;117135.987;2;AMEN BK 2
RF00000356;1032;0;AM23000596;2023-04-20 00:00:00;5;1183.192;2;
RF00000357;1080;0;AMR23000011;2023-04-20 00:00:00;3;1300000.0;2;AMEN BK 2
RF00000358;1080;0;AM00000004402;2023-04-20 00:00:00;3;1400000.0;2;AMEN BK 2
RF00000359;1080;0;AM00000004574;2023-04-20 00:00:00;3;1500000.0;2;AMEN BK 2
RF00000360;1032;0;AM23000600;2023-04-24 00:00:00;2;195482.243;1;AMEN BK 2
RF00000361;1032;0;;2023-04-24 00:00:00;5;1974.568;0;
RF00000362;1032;0;AM23000609;2023-04-24 00:00:00;2;138488.523;1;AMEN BK 2
RF00000363;1032;0;;2023-04-24 00:00:00;5;1398.874;0;
RF00000364;1032;0;AM23000615;2023-04-26 00:00:00;2;172010.883;2;AMEN BK 2
RF00000365;1032;0;AM23000627;2023-04-26 11:15:00;5;1737.484;2;
RF00000366;1032;0;AM23000603;2023-04-26 00:00:00;2;31793.719;2;AMEN BK 2
RF00000367;1032;0;AM23000611;2023-04-26 11:28:00;5;321.149;2;
RF00000368;AMEN BANK 2;0;;2023-04-26 00:00:00;2;5000.0;0;AMEN BK 2
RF00000369;5097;0;2023-010.667;2023-04-26 00:00:00;2;9980.2;2;AMEN BK 2
RF00000370;LB001;0;LB 03/2023;2023-04-27 00:00:00;2;2268.0;2;AMEN BK 2
RF00000371;LB001;0;LB05/2023;2023-04-27 00:00:00;5;252.0;2;
RF00000372;1032;0;AM23000628;2023-04-27 00:00:00;2;123120.824;2;AMEN BK 2
RF00000373;1032;0;AM23000632;2023-04-27 00:00:00;5;1243.645;2;
RF00000374;FEX027;17;FCN00607;2023-04-27 00:00:00;2;730.488;2;AMEN BK 2
RF00000375;FEX027;17;FCN00607;2023-04-27 00:00:00;5;22.592;2;
RF00000376;FEX588;17;f2300800;2023-04-27 00:00:00;2;36.403;2;AMEN BK 2
RF00000377;1319;0;MAV23000036;2023-04-28 00:00:00;2;57378.332;2;AMEN BK 2
RF00000378;1032;0;AM23000637;2023-04-28 00:00:00;2;127843.577;2;AMEN BK 2
RF00000379;1032;0;AM23000641;2023-04-28 00:00:00;5;1291.349;2;
RF00000380;1032;0;AM23000648;2023-04-28 00:00:00;2;164510.13;2;AMEN BK 2
RF00000381;1032;0;AM23000649;2023-04-28 13:01:00;5;1661.718;2;
RF00000382;5163;17;2023000892;2023-04-28 00:00:00;2;2309.233;2;AMEN BK 2
RF00000383;5163;17;2023000892;2023-04-28 00:00:00;5;23.326;2;
RF00000384;1298;17;AM23000629;2023-04-29 00:00:00;2;21017.7;2;AMEN BK 2
RF00000385;1298;17;AM23000629;2023-04-29 00:00:00;5;212.3;2;
RF00000386;1032;17;AM23000656;2023-05-02 00:00:00;2;89121.899;2;AMEN BK 2
RF00000387;1032;17;AM23000656;2023-05-02 10:27:00;5;900.221;2;
RF00000388;1032;0;AM23000646;2023-05-02 00:00:00;2;104012.878;2;AMEN BK 2
RF00000389;1032;0;AM23000666;2023-05-02 10:34:00;5;1050.635;2;
RF00000390;1032;17;AM23000655;2023-05-02 00:00:00;2;57077.01;2;AMEN BK 2
RF00000391;1032;17;AM23000655;2023-05-02 10:45:00;5;576.535;2;
RF00000392;1032;0;AM23000633;2023-05-02 00:00:00;2;48847.683;2;AMEN BK 2
RF00000393;1032;0;AM23000658;2023-05-02 10:50:00;5;493.411;2;
RF00000394;FEXC012;0;23FV005;2023-05-02 00:00:00;2;3000.0;2;AMEN BK 2
RF00000395;FEXC012;0;23FV005;2023-05-02 00:00:00;2;1459.454;2;AMEN BK 2
RF00000396;FEXC012;0;23FV005;2023-05-02 00:00:00;5;137.921;2;
RF00000397;1321;0;AM23000546;2023-05-03 00:00:00;3;31068.14;2;AMEN BK 2
RF00000398;5151;0;L 05/2023;2023-05-03 00:00:00;2;9604.98;2;AMEN BK 2
RF00000399;5151;0;LL 04/2023;2023-05-03 00:00:00;5;1067.22;2;
RF00000400;1032;16;AM23000669;2023-05-04 00:00:00;2;80406.315;2;AMEN BK 2
RF00000401;1032;16;AM23000669;2023-05-04 00:00:00;5;812.185;2;
RF00000402;1032;0;AM23000682;2023-05-04 00:00:00;2;269418.941;2;AMEN BK 2
RF00000403;1032;0;AM23000686;2023-05-04 10:31:00;5;2721.403;2;
RF00000404;1049;0;AM23000535;2023-05-04 00:00:00;3;346005.777;2;AMEN BK 2
RF00000405;1049;0;AM00000004028;2023-05-04 00:00:00;5;3495.008;1;
RF00000406;4082;0;AM23000620;2023-05-04 00:00:00;2;313392.337;2;AMEN BK 2
RF00000407;4082;0;AM23000620;2023-05-04 00:00:00;5;3165.579;2;
RF00000408;1032;16;AM23000521;2023-05-04 00:00:00;2;7948.43;2;AMEN BK 2
RF00000409;1032;16;AM23000521;2023-05-04 00:00:00;5;80.287;2;
RF00000410;1032;0;AM23000659;2023-05-05 00:00:00;2;66132.127;2;AMEN BK 2
RF00000411;1032;0;AM23000689;2023-05-05 00:00:00;5;668.001;2;
RF00000412;1032;0;AM23000695;2023-05-05 00:00:00;2;133372.15;2;AMEN BK 2
RF00000413;1032;0;AM23000696;2023-05-05 16:01:00;5;1347.193;2;
RF00000414;1298;17;AM23000674;2023-05-05 00:00:00;2;21017.7;2;AMEN BK 2
RF00000415;1298;17;AM23000674;2023-05-05 16:18:00;5;212.3;2;
RF00000416;5097;0;2023-011.697;2023-05-06 00:00:00;2;9980.2;2;AMEN BK 2
RF00000417;4008;16;AM23000668;2023-05-08 00:00:00;1;108000.0;2;
RF00000418;1032;17;AM23000705;2023-05-08 00:00:00;2;79116.296;2;AMEN BK 2
RF00000419;1032;17;AM23000705;2023-05-08 00:00:00;5;799.154;2;
RF00000420;1032;17;AM23000706;2023-05-08 00:00:00;2;90479.07;2;AMEN BK 2
RF00000421;1032;17;AM23000706;2023-05-08 00:00:00;5;913.93;2;
RF00000422;1309;17;AM23000684;2023-05-09 00:00:00;2;70001.0;2;AMEN BK 2
RF00000423;1080;0;AM23000703;2023-05-09 00:00:00;5;15151.515;2;
RF00000424;1080;0;AM23000703;2023-05-09 00:00:00;3;19944.393;2;AMEN BK 2
RF00000425;1080;0;AM23000703;2023-05-09 12:27:00;5;201.459;2;
RF00000426;1032;0;AM23000690;2023-05-10 00:00:00;2;49599.095;2;AMEN BK 2
RF00000427;1032;0;AM23000700;2023-05-10 00:00:00;5;501.001;2;
RF00000428;1032;0;AM23000718;2023-05-15 00:00:00;2;126050.104;2;AMEN BK 2
RF00000429;1032;0;AM23000719;2023-05-15 00:00:00;5;1273.233;2;
RF00000430;1032;0;AM23000707;2023-05-16 00:00:00;2;43144.544;2;AMEN BK 2
RF00000431;1032;0;AM23000707;2023-05-16 00:00:00;5;435.803;2;
RF00000432;1032;0;AM23000708;2023-05-16 00:00:00;2;39078.343;2;AMEN BK 2
RF00000433;1032;0;AM23000723;2023-05-16 00:00:00;5;394.731;2;
RF00000434;5097;0;2023-012.526;2023-05-16 00:00:00;2;9980.2;2;AMEN BK 2
RF00000435;AMEN BANK 2;0;;2023-05-16 00:00:00;2;5000.0;0;AMEN BK 2
RF00000436;1032;17;AM23000738;2023-05-16 00:00:00;2;85531.05;2;AMEN BK 2
RF00000437;1032;17;AM23000738;2023-05-16 11:05:00;5;863.95;2;
RF00000438;1032;17;AM00000003986;2023-05-16 00:00:00;2;37489.664;2;AMEN BK 2
RF00000439;1032;17;AM00000003986;2023-05-16 11:08:00;5;378.683;2;
RF00000440;1032;0;AM23000709;2023-05-16 00:00:00;2;30811.827;2;AMEN BK 2
RF00000441;1032;0;AM23000736;2023-05-16 00:00:00;5;311.231;2;
RF00000442;1298;17;AM23000727;2023-05-16 00:00:00;2;21017.7;2;AMEN BK 2
RF00000443;1298;17;AM23000727;2023-05-16 00:00:00;5;212.3;2;
RF00000444;1300;16;AM23000261;2023-05-16 00:00:00;3;95148.031;2;AMEN BK 2
RF00000445;1300;16;AM23000261;2023-05-16 00:00:00;5;961.091;2;
RF00000446;1155;0;AM23000512;2023-05-16 00:00:00;2;148844.04;2;AMEN BK 2
RF00000447;1155;0;AM23000524;2023-05-16 12:08:00;5;747.96;2;
RF00000448;FLE0016;17;66043259;2023-05-17 00:00:00;2;2131.806;2;AMEN BK 2
RF00000449;FLE0016;17;66043698;2023-05-17 00:00:00;2;710.582;2;AMEN BK 2
RF00000450;4082;0;MAV23000050;2023-05-17 00:00:00;2;202375.417;2;AMEN BK 2
RF00000451;4082;0;AM23000653;2023-05-17 17:39:00;5;2044.196;2;
RF00000452;TR008;0;1131;2023-05-19 00:00:00;2;3805.995;2;AMEN BK 2
RF00000453;TR008;0;1131;2023-05-19 00:00:00;5;61.005;2;
RF00000454;TR008;0;1131;2023-05-10 00:00:00;1;200.0;2;
RF00000455;TR009;17;14/2023;2023-05-19 00:00:00;2;2989.89;2;AMEN BK 2
RF00000456;TR009;17;14/2023;2023-05-19 00:00:00;5;30.201;2;
RF00000457;1032;0;MAV23000071;2023-05-19 00:00:00;2;26243.286;2;AMEN BK 2
RF00000458;1032;0;AM00000003998;2023-05-19 15:39:00;5;265.084;2;
RF00000459;00231;0;026;2023-05-19 00:00:00;2;5690.0;2;AMEN BK 2
RF00000460;1032;17;AM00000004008;2023-05-22 00:00:00;2;84824.19;2;AMEN BK 2
RF00000461;1032;17;AM00000004008;2023-05-22 00:00:00;5;856.81;2;
RF00000462;FEX856;17;FV23041081;2023-05-22 00:00:00;2;710.253;2;AMEN BK 2
RF00000463;FEX126;17;20543;2023-05-22 00:00:00;2;703.113;2;AMEN BK 2
RF00000464;1298;17;AM00000004017;2023-05-22 00:00:00;2;21017.7;2;AMEN BK 2
RF00000465;1298;17;AM00000004017;2023-05-22 00:00:00;5;212.3;2;
RF00000466;5097;0;2023-013.144;2023-05-23 00:00:00;2;9980.2;2;AMEN BK 2
RF00000467;1032;0;;2023-05-23 00:00:00;2;45090.623;2;AMEN BK 2
RF00000468;1032;0;;2023-05-23 00:00:00;5;455.461;2;
RF00000469;1032;0;;2023-05-23 00:00:00;2;56271.994;2;AMEN BK 2
RF00000470;1319;0;;2023-05-23 00:00:00;2;28682.123;2;AMEN BK 2
RF00000471;1032;0;;2023-05-23 10:37:00;5;568.404;2;
RF00000472;3005;17;AM23000357;2023-05-27 00:00:00;2;84151.062;2;AMEN BK 2
RF00000473;3005;17;AM23000357;2023-05-27 00:00:00;5;850.011;2;
RF00000474;5097;0;2023-013.727;2023-05-29 00:00:00;2;9980.2;2;AMEN BK 2
RF00000475;1032;16;AM00000004030;2023-05-29 00:00:00;2;64380.315;2;AMEN BK 2
RF00000476;1032;16;AM00000004030;2023-05-29 00:00:00;5;650.306;2;
RF00000477;1032;0;AM00000004042;2023-05-29 00:00:00;2;105722.5;2;AMEN BK 2
RF00000478;1032;0;AM00000004064;2023-05-29 00:00:00;5;1067.904;2;
RF00000479;1032;17;AM00000004058;2023-05-29 00:00:00;2;86414.625;2;AMEN BK 2
RF00000480;1032;17;AM00000004058;2023-05-29 10:35:00;5;872.875;2;
RF00000481;1032;0;AM00000004021;2023-05-29 00:00:00;2;105210.47;2;AMEN BK 2
RF00000482;1032;0;AM00000004068;2023-05-29 10:38:00;5;1062.732;2;
RF00000483;1080;0;AM23000340;2023-05-30 00:00:00;3;1500000.0;2;AMEN BK 2
RF00000484;1080;0;AM23000720;2023-05-30 00:00:00;3;1500000.0;2;AMEN BK 2
RF00000486;1080;0;AM00000004057;2023-05-30 00:00:00;3;27668.989;2;AMEN BK 2
RF00000487;1080;0;AM00000004057;2023-05-30 00:00:00;5;279.485;2;
RF00000488;1080;0;AM00000004057;2023-05-30 00:00:00;5;15151.515;2;
RF00000489;1298;17;AM00000004082;2023-05-30 00:00:00;2;21017.7;2;AMEN BK 2
RF00000490;1298;17;AM00000004082;2023-05-30 00:00:00;5;212.3;2;
RF00000491;1017;0;AM00000004043;2023-05-30 00:00:00;2;58146.213;2;AMEN BK 2
RF00000492;1017;0;AM00000004054;2023-05-30 16:47:00;5;587.335;2;
RF00000493;1319;0;AM00000004062;2023-05-31 00:00:00;2;19539.182;2;AMEN BK 2
RF00000494;5097;0;2023-014.153;2023-05-31 00:00:00;2;9505.0;2;AMEN BK 2
RF00000495;AMEN BANK 2;0;;2023-05-31 00:00:00;2;5000.0;0;AMEN BK 2
RF00000496;1032;0;AM00000004085;2023-05-31 00:00:00;2;168835.491;2;AMEN BK 2
RF00000497;1032;0;AM00000004086;2023-05-31 15:12:00;5;1705.409;2;
RF00000498;FEX027;17;FCN00636;2023-05-31 00:00:00;2;730.488;2;AMEN BK 2
RF00000499;FEX027;17;FCN00636;2023-05-31 00:00:00;5;22.592;2;
RF00000500;1321;0;AM23000654;2023-06-02 00:00:00;3;31154.747;2;AMEN BK 2
RF00000501;1049;0;MAV23000072;2023-06-03 00:00:00;3;412039.79;2;AMEN BK 2
RF00000502;1049;0;AM00000004201;2023-06-03 00:00:00;5;4162.018;2;
RF00000503;1032;17;AM00000004107;2023-06-03 00:00:00;2;72848.214;2;AMEN BK 2
RF00000504;1032;17;AM00000004107;2023-06-03 10:08:00;5;735.841;2;
RF00000505;1032;0;AM00000004071;2023-06-03 00:00:00;2;72144.407;2;AMEN BK 2
RF00000506;1032;0;AM00000004099;2023-06-03 10:18:00;5;728.731;2;
RF00000507;TR009;17;15/2023;2023-06-03 00:00:00;2;4752.99;2;AMEN BK 2
RF00000508;TR009;17;15/2023;2023-06-03 00:00:00;5;48.01;2;
RF00000509;1321;0;AM00000004532;2023-06-05 00:00:00;3;131891.048;2;AMEN BK 2
RF00000510;1032;17;AM00000004113;2023-06-05 00:00:00;2;87298.2;2;AMEN BK 2
RF00000511;1032;17;AM00000004113;2023-06-05 00:00:00;5;881.8;2;
RF00000512;1032;17;AM00000004120;2023-06-05 00:00:00;2;64706.439;2;AMEN BK 2
RF00000513;1032;17;AM00000004120;2023-06-05 16:41:00;5;653.6;2;
RF00000514;1319;0;AM00000004102;2023-06-06 00:00:00;2;30704.286;2;AMEN BK 2
RF00000515;1298;17;AM00000004128;2023-06-06 00:00:00;2;21017.7;2;AMEN BK 2
RF00000516;1298;17;AM00000004128;2023-06-06 00:00:00;5;212.3;2;
RF00000517;4082;17;AM23000729;2023-06-06 00:00:00;2;47855.304;2;AMEN BK 2
RF00000518;4082;17;AM23000729;2023-06-06 15:15:00;5;483.387;2;
RF00000519;4082;17;AM00000004026;2023-06-06 00:00:00;2;206259.459;2;AMEN BK 2
RF00000520;4082;17;AM00000004026;2023-06-06 15:18:00;5;2083.429;2;
RF00000521;TR009;0;18/2023;2023-06-07 00:00:00;1;2000.0;2;
RF00000522;TR008;17;1133/23;2023-06-08 00:00:00;2;1792.7;2;AMEN BK 2
RF00000523;TR008;17;1133/23;2023-06-08 00:00:00;5;27.3;2;
RF00000524;1037;0;AM00000004280;2023-06-08 00:00:00;3;1618300.576;2;AMEN BK 2
RF00000525;1037;0;AM00000005449;2023-06-08 00:00:00;5;16346.47;2;
RF00000526;5097;0;2023-014.904;2023-06-09 00:00:00;2;9980.2;2;AMEN BK 2
RF00000527;1155;17;AM23000665;2023-06-09 00:00:00;2;66566.495;2;AMEN BK 2
RF00000528;1155;17;AM23000665;2023-06-09 00:00:00;5;334.505;2;
RF00000529;1032;17;AM00000004136;2023-06-13 00:00:00;2;53267.839;2;AMEN BK 2
RF00000530;1032;17;AM00000004136;2023-06-13 11:01:00;5;538.059;2;
RF00000531;1032;17;AM00000004144;2023-06-13 00:00:00;2;59311.528;2;AMEN BK 2
RF00000532;1032;17;AM00000004144;2023-06-13 11:04:00;5;599.106;2;
RF00000533;1032;0;AM00000004100;2023-06-13 00:00:00;2;72144.407;2;AMEN BK 2
RF00000534;1032;0;AM00000004160;2023-06-13 11:13:00;5;728.731;2;
RF00000535;1032;17;AM00000004154;2023-06-13 00:00:00;2;78503.094;2;AMEN BK 2
RF00000536;1032;17;AM00000004154;2023-06-13 11:22:00;5;792.961;2;
RF00000537;5097;0;2023-015.316;2023-06-14 00:00:00;2;9980.2;2;AMEN BK 2
RF00000538;5163;0;2023001112;2023-06-14 00:00:00;2;1110.325;2;AMEN BK 2
RF00000539;5163;0;2023001333;2023-06-14 00:00:00;5;11.215;2;
RF00000540;FEX5632;17;2300251;2023-06-14 00:00:00;2;39.614;2;AMEN BK 2
RF00000541;5164;17;114/23;2023-06-14 00:00:00;2;251.0;2;AMEN BK 2
RF00000542;5099;17;6/2023;2023-06-14 00:00:00;2;669.375;2;AMEN BK 2
RF00000543;5099;17;6/2023;2023-06-14 00:00:00;5;74.375;2;
RF00000544;FEX7893;0;86;2023-06-14 00:00:00;2;1329.75;2;AMEN BK 2
RF00000545;FEX7893;0;92;2023-06-14 16:58:00;5;20.25;2;
RF00000546;FLE0016;17;66053260;2023-06-15 00:00:00;2;2640.045;2;AMEN BK 2
RF00000547;FEX856;17;FV23051096;2023-06-15 00:00:00;2;468.646;2;AMEN BK 2
RF00000548;0763;17;20591;2023-06-15 00:00:00;2;4785.937;2;AMEN BK 2
RF00000549;0763;17;20591;2023-06-15 12:16:00;5;48.343;2;
RF00000550;1319;0;MAV23000083;2023-06-15 00:00:00;2;24880.943;2;AMEN BK 2
RF00000551;1032;0;AM00000004171;2023-06-15 00:00:00;2;134958.024;2;AMEN BK 2
RF00000552;1032;0;AM00000004172;2023-06-15 00:00:00;5;1363.212;2;
RF00000555;1178;0;MAV23000035;2023-06-16 00:00:00;2;50951.215;2;AMEN BK 2
RF00000556;1178;0;AM00000004178;2023-06-16 14:46:00;5;256.036;2;
RF00000557;1032;0;AM00000004166;2023-06-17 00:00:00;2;48847.683;2;AMEN BK 2
RF00000558;1032;0;AM00000004176;2023-06-17 00:00:00;5;493.411;2;
RF00000559;4082;0;MAV23000081;2023-06-19 00:00:00;2;313737.741;2;AMEN BK 2
RF00000560;4082;0;AM00000004089;2023-06-19 00:00:00;5;3169.068;2;
RF00000561;FLE0016;17;66053699;2023-06-19 00:00:00;2;699.277;2;AMEN BK 2
RF00000562;1032;17;AM00000004192;2023-06-19 00:00:00;2;83781.572;2;AMEN BK 2
RF00000563;1032;17;AM00000004192;2023-06-19 16:28:00;5;846.278;2;
RF00000564;5200;0;AM23000197;2023-06-20 00:00:00;3;300000.0;2;AMEN BK 2
RF00000565;1178;0;AM00000004181;2023-06-20 00:00:00;2;17892.748;2;AMEN BK 2
RF00000566;1178;0;AM00000004187;2023-06-20 00:00:00;5;180.735;2;
RF00000567;1049;0;AM00000004257;2023-06-20 00:00:00;2;46853.791;2;AMEN BK 2
RF00000568;1049;0;AM00000004318;2023-06-20 00:00:00;5;473.271;2;
RF00000569;1319;0;AM00000004179;2023-06-20 00:00:00;2;14007.595;2;AMEN BK 2
RF00000570;FEX027;0;FCN00649;2023-06-20 00:00:00;2;1460.975;2;AMEN BK 2
RF00000571;FEX027;0;FCN00650;2023-06-20 00:00:00;5;45.185;2;
RF00000572;5097;0;2023-016.053;2023-06-20 00:00:00;2;9980.2;2;AMEN BK 2
RF00000573;TR009;17;15/2023.;2023-06-21 00:00:00;2;3000.689;2;AMEN BK 2
RF00000574;TR009;17;15/2023.;2023-06-21 00:00:00;5;30.31;2;
RF00000575;1032;0;AM00000004167;2023-06-22 00:00:00;2;72144.407;2;AMEN BK 2
RF00000576;1032;0;AM00000004200;2023-06-22 00:00:00;5;728.731;2;
RF00000577;1178;0;AM00000004195;2023-06-22 00:00:00;2;16514.671;2;AMEN BK 2
RF00000578;1178;0;AM00000004196;2023-06-22 15:44:00;5;82.988;2;
RF00000579;1032;16;AM00000004197;2023-06-23 00:00:00;2;71139.676;2;AMEN BK 2
RF00000580;1032;16;AM00000004197;2023-06-23 00:00:00;5;718.583;2;
RF00000581;1080;0;AMR23000006;2023-06-23 00:00:00;3;1350000.0;2;AMEN BK 2
RF00000582;1080;0;AM00000004193;2023-06-23 00:00:00;5;13636.364;2;
RF00000583;1080;0;AM00000004193;2023-06-23 00:00:00;3;53960.953;2;AMEN BK 2
RF00000584;1080;0;AM00000004193;2023-06-23 00:00:00;5;545.06;2;
RF00000585;1032;16;AM00000004203;2023-06-24 00:00:00;2;58506.202;2;AMEN BK 2
RF00000586;1032;16;AM00000004203;2023-06-24 00:00:00;5;590.972;2;
RF00000587;1032;0;AM00000004211;2023-06-24 00:00:00;2;117635.608;2;AMEN BK 2
RF00000588;1032;0;AM00000004212;2023-06-24 08:46:00;5;1188.238;2;
RF00000589;1032;17;AM00000004223;2023-06-24 00:00:00;2;86944.77;2;AMEN BK 2
RF00000590;1032;17;AM00000004223;2023-06-24 08:50:00;5;878.23;2;
RF00000591;5104;17;19/01/2023;2023-06-24 00:00:00;2;1316.743;2;AMEN BK 2
RF00000592;5104;17;03032023;2023-06-24 00:00:00;2;3351.948;2;AMEN BK 2
RF00000593;5104;0;01/01/2023;2023-06-24 00:00:00;2;6000.0;2;AMEN BK 2
RF00000594;5104;0;01/01/2023;2023-06-24 00:00:00;3;8000.0;2;AMEN BK 2
RF00000595;5104;0;01/01/2023;2023-06-24 00:00:00;3;8000.0;2;AMEN BK 2
RF00000596;5104;0;01/01/2023;2023-06-24 00:00:00;3;9682.277;2;AMEN BK 2
RF00000597;1155;17;AM23000734;2023-06-24 00:00:00;2;65670.995;2;AMEN BK 2
RF00000598;1155;17;AM23000734;2023-06-24 11:16:00;5;330.005;2;
RF00000599;1032;0;AM00000004236;2023-06-26 00:00:00;2;148571.155;2;AMEN BK 2
RF00000600;1032;0;AM00000004248;2023-06-26 00:00:00;5;1500.719;2;
RF00000601;1178;0;AM00000004218;2023-06-26 00:00:00;2;18776.41;2;AMEN BK 2
RF00000602;1178;0;AM00000004230;2023-06-26 09:24:00;5;94.354;2;
RF00000603;1178;0;AM00000004242;2023-06-26 00:00:00;2;20244.855;2;AMEN BK 2
RF00000604;1178;0;AM00000004243;2023-06-26 09:28:00;5;101.733;2;
RF00000605;1155;17;AM00000004105;2023-06-26 00:00:00;2;131340.995;2;AMEN BK 2
RF00000606;1155;17;AM00000004105;2023-06-26 00:00:00;5;660.005;2;
RF00000607;5097;0;2023-016.563;2023-06-26 00:00:00;2;9980.2;2;AMEN BK 2
RF00000608;1032;0;AM00000004206;2023-06-26 00:00:00;2;56362.787;2;AMEN BK 2
RF00000609;1032;0;AM00000004234;2023-06-26 13:43:00;5;569.321;1;
RF00000610;1032;0;AM00000004250;2023-06-26 00:00:00;2;75344.933;2;AMEN BK 2
RF00000611;1032;0;AM00000004253;2023-06-26 17:46:00;5;761.06;2;
RF00000612;1032;0;AM00000004255;2023-06-26 00:00:00;2;99073.537;2;AMEN BK 2
RF00000613;1032;0;AM00000004256;2023-06-26 00:00:00;5;1000.743;2;
RF00000614;1032;0;AM00000004260;2023-06-27 00:00:00;2;137278.533;2;AMEN BK 2
RF00000615;1032;0;AM00000004266;2023-06-27 11:52:00;5;1386.652;2;
RF00000616;1032;0;AM00000004235;2023-06-27 00:00:00;2;39078.343;2;AMEN BK 2
RF00000617;1032;0;AM00000004264;2023-06-27 12:11:00;5;394.731;2;
RF00000618;TR009;0;22/2023;2023-06-27 00:00:00;1;1000.0;2;
RF00000619;1298;17;AM00000004222;2023-06-30 00:00:00;2;21017.7;2;AMEN BK 2
RF00000620;1298;17;AM00000004222;2023-06-30 00:00:00;5;212.3;2;
RF00000621;1178;17;AM00000004276;2023-06-30 00:00:00;2;12897.75;2;AMEN BK 2
RF00000622;1178;17;AM00000004276;2023-06-30 16:52:00;5;64.813;2;
RF00000623;1032;0;MAV23000085;2023-06-30 00:00:00;2;50366.509;2;AMEN BK 2
RF00000624;1032;0;AM00000004272;2023-06-30 16:57:00;5;508.753;2;
RF00000625;1319;0;AM00000004227;2023-07-01 00:00:00;2;65717.876;2;AMEN BK 2
RF00000626;1178;0;AM00000004279;2023-07-03 00:00:00;2;9476.682;2;AMEN BK 2
RF00000627;1178;0;AM00000004279;2023-07-03 00:00:00;5;47.622;2;
RF00000628;1032;0;AM00000004277;2023-07-03 00:00:00;2;77694.668;2;AMEN BK 2
RF00000629;1032;0;AM00000004281;2023-07-03 00:00:00;5;784.795;2;
RF00000630;1049;0;AM00000004202;2023-06-13 00:00:00;2;45264.299;2;AMEN BK 2
RF00000631;1049;0;AM00000004268;2023-06-13 09:50:00;5;457.215;2;
RF00000632;1032;0;AM00000004296;2023-07-04 00:00:00;2;39078.343;2;AMEN BK 2
RF00000633;1032;0;AM00000004282;2023-07-04 00:00:00;5;394.731;2;
RF00000634;1017;16;AM00000004304;2023-07-04 00:00:00;2;37224.742;2;AMEN BK 2
RF00000635;1017;16;AM00000004304;2023-07-04 00:00:00;5;376.007;2;
RF00000638;1298;17;AM00000004287;2023-07-05 00:00:00;2;21017.7;2;AMEN BK 2
RF00000639;1298;17;AM00000004287;2023-07-05 00:00:00;5;212.3;2;
RF00000640;1032;0;AM00000004290;2023-07-05 00:00:00;2;36928.323;2;AMEN BK 2
RF00000641;1032;0;AM00000004298;2023-07-05 09:40:00;5;373.013;2;
RF00000642;1032;0;AM00000004284;2023-07-05 00:00:00;2;52605.727;2;AMEN BK 2
RF00000643;1032;0;AM00000004297;2023-07-05 09:49:00;5;531.371;2;
RF00000644;1178;17;AM00000004300;2023-07-05 00:00:00;2;7263.579;2;AMEN BK 2
RF00000645;1178;17;AM00000004300;2023-07-05 09:56:00;5;36.5;2;
RF00000646;TR009;0;18/2023;2023-07-05 00:00:00;2;3208.49;2;AMEN BK 2
RF00000647;TR009;0;18/2023;2023-07-05 00:00:00;5;42.51;2;
RF00000648;1049;0;MAV23000090;2023-07-05 00:00:00;3;173505.567;2;AMEN BK 2
