MC_Numero;MC_Date;MC_TypeMvt;MC_Debit;MC_Credit;MC_Cloture;CA_No;CA_Type;CA_Solde;CA_SoldeEspece;CA_SoldeCheque;JO_Num
MC2412250015;2024-12-25;8;0.0;3100.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250016;2024-12-25;2;14572.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250017;2024-12-25;5;0.0;5000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250017;2024-12-25;4;5000.0;0.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250018;2024-12-25;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412250019;2024-12-25;2;9690.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250020;2024-12-25;8;0.0;9690.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250021;2024-12-25;41;0.0;3.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250022;2024-12-25;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250023;2024-12-25;41;0.0;8.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250024;2024-12-25;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250025;2024-12-25;34;0.0;15.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250026;2024-12-25;29;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250027;2024-12-25;29;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250028;2024-12-25;2;2604.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250029;2024-12-25;2;3832.492;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250030;2024-12-25;29;0.0;600.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250031;2024-12-25;47;0.0;2000.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412250032;2024-12-25;8;0.0;14790.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250033;2024-12-25;8;0.0;51930.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250034;2024-12-25;8;0.0;50000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412250035;2024-12-25;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412250036;2024-12-25;2;52.2;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260001;2024-12-26;2;20000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260002;2024-12-26;2;6378.5;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260003;2024-12-26;29;0.0;320.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412260004;2024-12-26;2;65801.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260005;2024-12-26;2;21527.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260006;2024-12-26;8;0.0;6905.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260007;2024-12-26;54;0.0;26299.284;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412260008;2024-12-26;54;0.0;21453.52;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412260009;2024-12-26;54;0.0;25173.28;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412260010;2024-12-26;8;0.0;103000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260011;2024-12-26;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412260012;2024-12-26;41;0.0;7.2;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412260013;2024-12-26;29;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412260014;2024-12-26;29;0.0;40.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412260015;2024-12-26;21;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412260016;2024-12-26;21;0.0;50.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412260017;2024-12-26;8;0.0;2920.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260018;2024-12-26;2;1336.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260019;2024-12-26;2;1144.497;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260021;2024-12-26;2;9585.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260022;2024-12-26;8;0.0;9585.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260023;2024-12-26;2;3000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260024;2024-12-26;2;2000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260025;2024-12-26;2;980.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260026;2024-12-26;2;10440.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260027;2024-12-26;8;0.0;10460.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260028;2024-12-26;2;64.549;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260029;2024-12-26;2;137.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260030;2024-12-26;2;80.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412260031;2024-12-26;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412260032;2024-12-26;29;0.0;600.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412260033;2024-12-26;8;0.0;7600.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270001;2024-12-27;2;22206.6;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270002;2024-12-27;2;13250.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270003;2024-12-27;2;44.82;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270004;2024-12-27;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412270005;2024-12-27;2;30.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270006;2024-12-27;2;748.0;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412270007;2024-12-27;2;10440.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270008;2024-12-27;8;0.0;45965.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270009;2024-12-27;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412270010;2024-12-27;2;2353.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270011;2024-12-27;2;23.5;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270012;2024-12-27;2;113.4;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270013;2024-12-27;41;0.0;16.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412270014;2024-12-27;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412270015;2024-12-27;2;30000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270016;2024-12-27;8;0.0;30000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270017;2024-12-27;2;11320.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270018;2024-12-27;8;0.0;11320.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412270019;2024-12-27;34;0.0;480.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412270020;2024-12-27;43;0.0;1100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412270021;2024-12-27;29;0.0;280.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412270022;2024-12-27;21;0.0;650.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280001;2024-12-28;2;50.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280002;2024-12-28;2;2353.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280003;2024-12-28;2;1013.309;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280004;2024-12-28;2;6334.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280005;2024-12-28;2;5980.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280006;2024-12-28;2;5855.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280007;2024-12-28;8;0.0;5855.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280008;2024-12-28;8;0.0;5980.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280009;2024-12-28;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412280010;2024-12-28;52;0.0;40.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280011;2024-12-28;41;0.0;7.8;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280012;2024-12-28;21;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280013;2024-12-28;41;0.0;15.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280014;2024-12-28;34;0.0;6.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280015;2024-12-28;44;0.0;60.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280016;2024-12-28;5;0.0;5000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412280016;2024-12-28;4;5000.0;0.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280017;2024-12-28;41;0.0;12.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280018;2024-12-28;21;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280019;2024-12-28;44;0.0;3000.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280020;2024-12-28;29;0.0;40.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412280021;2024-12-28;29;0.0;680.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280022;2024-12-28;21;0.0;500.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412280023;2024-12-28;29;0.0;40.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412300001;2024-12-30;2;20.299;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300002;2024-12-30;2;16.552;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300003;2024-12-30;2;1.5;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300004;2024-12-30;2;567.587;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300006;2024-12-30;2;61.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300010;2024-12-30;2;20.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300011;2024-12-30;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412300012;2024-12-30;29;0.0;520.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412300013;2024-12-30;34;0.0;3.5;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412300014;2024-12-30;2;15609.0;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300015;2024-12-30;2;10367.0;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300016;2024-12-30;2;3703.81;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300017;2024-12-30;2;479.19;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300018;2024-12-30;2;4707.978;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300019;2024-12-30;2;5980.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300020;2024-12-30;2;652.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300021;2024-12-30;2;348.92;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300022;2024-12-30;2;400.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300023;2024-12-30;2;20000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300024;2024-12-30;8;0.0;20000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300025;2024-12-30;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412300026;2024-12-30;29;0.0;80.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412300027;2024-12-30;2;121.5;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300028;2024-12-30;2;107.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300029;2024-12-30;2;1244.892;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300030;2024-12-30;2;566.994;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300031;2024-12-30;29;0.0;200.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412300032;2024-12-30;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412300033;2024-12-30;2;1403.382;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300034;2024-12-30;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412300035;2024-12-30;2;5207.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300036;2024-12-30;2;930.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300037;2024-12-30;2;5000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300038;2024-12-30;2;5389.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300039;2024-12-30;8;0.0;5000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300040;2024-12-30;8;0.0;5389.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412300042;2024-12-30;41;0.0;10.3;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412300043;2024-12-30;29;0.0;320.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412300044;2024-12-30;29;0.0;80.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412300045;2024-12-30;29;0.0;60.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412300046;2024-12-30;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412310001;2024-12-31;2;34.3;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412310002;2024-12-31;2;61.2;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310003;2024-12-31;2;52.622;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310004;2024-12-31;2;4296.6;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412310005;2024-12-31;29;0.0;40.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412310006;2024-12-31;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2412310007;2024-12-31;2;31433.0;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412310008;2024-12-31;2;20.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310009;2024-12-31;2;60000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310010;2024-12-31;2;400.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310011;2024-12-31;2;12915.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310012;2024-12-31;8;0.0;60000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310013;2024-12-31;8;0.0;13315.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310014;2024-12-31;2;4195.8;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412310015;2024-12-31;54;0.0;8138.416;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412310016;2024-12-31;54;0.0;19168.82;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412310017;2024-12-31;54;0.0;55261.844;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412310018;2024-12-31;2;5220.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310019;2024-12-31;2;11153.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310020;2024-12-31;2;8529.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310021;2024-12-31;5;0.0;5000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310021;2024-12-31;4;5000.0;0.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310022;2024-12-31;2;32220.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310023;2024-12-31;2;15660.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310024;2024-12-31;2;61180.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310025;2024-12-31;8;0.0;15660.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310026;2024-12-31;8;0.0;61180.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310027;2024-12-31;2;3465.726;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310028;2024-12-31;8;0.0;26275.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310029;2024-12-31;47;0.0;180.214;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310030;2024-12-31;49;0.0;25.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310031;2024-12-31;41;0.0;6.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310032;2024-12-31;25;0.0;250.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310033;2024-12-31;41;0.0;4.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310034;2024-12-31;41;0.0;12.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310035;2024-12-31;29;0.0;60.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310036;2024-12-31;34;0.0;25.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310037;2024-12-31;34;0.0;120.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310038;2024-12-31;29;0.0;400.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2412310039;2024-12-31;2;3320.912;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2412300047;2024-12-30;8;0.0;26805.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310040;2024-12-31;2;12000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310041;2024-12-31;2;16150.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310042;2024-12-31;2;13193.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310043;2024-12-31;8;0.0;16150.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310044;2024-12-31;8;0.0;12000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2412310045;2024-12-31;8;0.0;13193.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501010001;2025-01-01;2;5221.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020001;2025-01-02;2;2270.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020002;2025-01-02;2;15660.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020003;2025-01-02;2;6488.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020004;2025-01-02;2;31.48;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020005;2025-01-02;2;3798.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020006;2025-01-02;2;5980.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020007;2025-01-02;2;169.957;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020008;2025-01-02;2;16.552;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020009;2025-01-02;2;1920.981;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020010;2025-01-02;2;1909.4;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020011;2025-01-02;8;0.0;42375.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020012;2025-01-02;41;0.0;1.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501020013;2025-01-02;41;0.0;4.2;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501020014;2025-01-02;52;0.0;20.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501020015;2025-01-02;29;0.0;520.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2501020016;2025-01-02;25;0.0;100.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501020017;2025-01-02;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2501020018;2025-01-02;2;5.503;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020019;2025-01-02;2;2750.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020020;2025-01-02;2;5000.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020021;2025-01-02;8;0.0;2750.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020022;2025-01-02;8;0.0;5000.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020023;2025-01-02;2;1920.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501020024;2025-01-02;29;0.0;250.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030001;2025-01-03;2;1185.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030002;2025-01-03;29;0.0;120.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2501030003;2025-01-03;2;10032.828;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2501030004;2025-01-03;2;41050.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030005;2025-01-03;8;0.0;9560.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030006;2025-01-03;2;33.801;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030007;2025-01-03;2;6408.512;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2501030008;2025-01-03;41;0.0;2.6;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030009;2025-01-03;41;0.0;3.4;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030010;2025-01-03;41;0.0;13.2;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030011;2025-01-03;21;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030012;2025-01-03;2;4896.32;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2501030013;2025-01-03;2;1592.036;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030014;2025-01-03;2;11582.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030015;2025-01-03;2;9.799;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030016;2025-01-03;2;36718.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030017;2025-01-03;2;9040.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030018;2025-01-03;29;0.0;250.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030019;2025-01-03;52;0.0;40.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030020;2025-01-03;33;0.0;120.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030021;2025-01-03;21;0.0;1000.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030022;2025-01-03;44;0.0;122.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030023;2025-01-03;29;0.0;320.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2501030024;2025-01-03;21;0.0;750.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
MC2501030025;2025-01-03;2;15400.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030026;2025-01-03;8;0.0;2293.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501030027;2025-01-03;29;0.0;40.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2501040001;2025-01-04;29;0.0;240.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2501040002;2025-01-04;2;1104.0;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501040003;2025-01-04;2;7756.53;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2501040004;2025-01-04;2;1827.32;0.0;0;CAISSE TK;2;727791.782;727791.782;0.0;TK1
MC2501040005;2025-01-04;29;0.0;400.0;0;CAISSE CARBURANT ;0;1680.0;1680.0;0.0;33
MC2501040006;2025-01-04;2;19.6;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501040007;2025-01-04;2;14.9;0.0;0;CAISSE RC ;1;2280727.034;2295348.425;-14621.391;05
MC2501040008;2025-01-04;21;0.0;300.0;0;CAISSE DP;0;35767.175;35767.175;0.0;07
